,StockCode,Total_Sales,Total_Quantity_Purchase,Frequency,Mean_diff_purchase,Description
3453,90021,11.95,1,1,226.0,LASER CUT MULTI STRAND NECKLACE
3454,90022,90.2,24,20,19.63157894736842,EDWARDIAN DROP EARRINGS JET BLACK
3455,90023,55.019999999999996,13,9,40.77777777777778,FILIGREE DIAMANTE EARRINGS
3456,90024B,67.28,8,6,49.666666666666664,NEW BAROQUE B'FLY NECKLACE RED
3457,90024C,33.81,4,3,124.33333333333333,NEW BAROQUE B'FLY NECKLACE GREEN
3458,90024D,16.82,2,2,121.5,NEW BAROQUE B'FLY NECKLACE PINK
3459,90024E,16.810000000000002,2,2,175.5,NEW BAROQUE B'FLY NECKLACE MONTANA
3460,90024F,42.13,5,4,87.75,NEW BAROQUE B'FLY NECKLACE CRYSTAL
3461,90025A,7.5,2,2,121.5,BAROQUE BUTTERFLY EARRINGS BLACK
3462,90025B,3.73,1,1,232.0,BAROQUE BUTTERFLY EARRINGS RED
3463,90025D,11.19,3,3,93.66666666666667,BAROQUE BUTTERFLY EARRINGS PINK
3464,90025E,3.73,1,1,186.0,BAROQUE BUTTERFLY EARRINGS MONTANA
3465,90025F,14.96,4,4,39.5,BAROQUE BUTTERFLY EARRINGS CRYSTAL
3466,90026A,17.0,2,1,179.0,GLASS BEAD HOOP NECKLACE BLACK
3467,90026B,25.32,3,3,97.33333333333333,GLASS BEAD HOOP NECKLACE MONTANA
3468,90026C,33.82,4,3,97.33333333333333,GLASS BEAD HOOP NECKLACE GREEN
3469,90026D,25.5,3,3,97.33333333333333,GLASS BEAD HOOP NECKLACE AMETHYST
3470,90027A,17.66,6,3,122.33333333333333,GLASS BEAD HOOP EARRINGS BLACK
3471,90027B,8.76,3,3,119.0,GLASS BEAD HOOP EARRINGS MONTANA
3472,90027C,14.5,5,5,64.6,GLASS BEAD HOOP EARRINGS GREEN
3473,90027D,28.400000000000002,9,6,59.0,GLASS BEAD HOOP EARRINGS AMETHYST
3474,90028,134.15999999999997,16,14,26.5,NEW BAROQUE LARGE NECKLACE BLK/WHIT
3475,90029,42.14,5,4,75.25,NEW BAROQUE SMALL NECKLACE BLACK
3476,90030A,72.0,72,7,24.0,SPOTTED WHITE NATURAL SEED NECKLACE
3477,90030B,190.73,122,25,15.869565217391305,RED KUKUI COCONUT SEED NECKLACE
3478,90030C,91.7,77,11,36.5,BROWN KUKUI COCONUT SEED NECKLACE
3479,90031,59.89,50,7,52.0,BILI NUT AND WOOD NECKLACE
3480,90032,103.13000000000001,21,8,45.125,IVORY SHELL HEART NECKLACE
3481,90033,25.070000000000004,10,9,40.55555555555556,IVORY SHELL HEART EARRINGS
3482,90034,20.17,2,2,183.0,WHITE SILVER NECKLACE SHELL GLASS
3483,90035A,53.62,5,3,119.66666666666667,"PEARL & SHELL 42""NECKL. GREEN"
3484,90035C,21.5,2,1,210.0,"PEARL & SHELL 42""NECKL. IVORY"
3485,90036A,47.7,6,4,53.75,FLOWER GARLAND NECKLACE RED
3486,90036B,31.8,4,2,89.5,"FLOWER GLASS GARLAND NECKL.36""GREEN"
3487,90036C,71.4,9,5,47.0,"FLOWER GLASS GARLAND NECKL.36""BLUE"
3488,90036D,95.35,12,5,73.0,"FLOWER GLASS GARLAND NECKL.36""BLACK"
3489,90036E,110.95,14,11,32.90909090909091,"FLOWER GLASS GARLD NECKL36""AMETHYST"
3490,90036F,64.08,8,5,74.6,"FLOWER GLASS GARLD NECKL36""TURQUOIS"
3491,90037A,2.48,1,1,318.0,TINY CRYSTAL BRACELET RED
3492,90037B,25.28,10,5,67.6,TINY CRYSTAL BRACELET GREEN
3493,90037C,12.520000000000001,5,5,66.6,TINY CRYSTAL BRACELET BLUE
3494,90038A,56.14999999999999,15,10,33.1,GLASS AND PAINTED BEADS BRACELET TO
3495,90038B,48.76999999999999,13,8,41.625,GLASS AND PAINTED BEADS BRACELET OL
3496,90038C,33.69,9,4,69.25,GLASS AND BEADS BRACELET IVORY
3497,90039A,29.96,8,3,110.0,FIRE POLISHED GLASS BRACELET RED
3498,90039B,41.309999999999995,11,6,60.833333333333336,FIRE POLISHED GLASS BRACELET MONTAN
3499,90039C,22.48,6,6,61.333333333333336,FIRE POLISHED GLASS BRACELET BLACK
3500,90039D,78.69000000000001,21,9,40.55555555555556,FIRE POLISHED GLASS BRACELET GREEN
3501,90040A,54.290000000000006,14,5,72.8,MURANO STYLE GLASS BRACELET RED
3502,90040B,66.7,18,11,37.3,MURANO STYLE GLASS BRACELET BLACK
3503,90040C,54.41999999999999,15,10,36.6,MURANO STYLE GLASS BRACELET GOLD
3504,90041,18.27,5,4,84.5,PEARL AND CHERRY QUARTZ BRACLET
3505,90042A,7.6499999999999995,3,2,179.5,FRESHWATER PEARL BRACELET GOLD
3506,90042C,12.7,5,5,71.4,FRESHWATER PEARL BRACELET IVORY
3507,90043,24.810000000000002,4,2,77.5,COPPER AND BRASS BAG CHARM
3508,90046,14.850000000000001,3,1,155.0,WHITE WITH METAL BAG CHARM
3509,90048,14.850000000000001,3,1,155.0,GREEN WITH METAL BAG CHARM
3510,90049,34.77,5,3,51.666666666666664,IVORY GOLD METAL BAG CHARM
3511,90050,55.720000000000006,8,4,92.75,CRACKED GLAZE NECKLACE IVORY
3512,90051,70.16,10,7,53.285714285714285,CRACKED GLAZE NECKLACE RED
3513,90052,14.14,2,2,59.5,CRACKED GLAZE NECKLACE BROWN
3514,90053,9.99,4,4,92.75,CRACKED GLAZE EARRINGS IVORY
3515,90054,22.580000000000002,9,9,41.44444444444444,CRACKED GLAZE EARRINGS RED
3516,90055,12.530000000000001,5,5,70.8,CRACKED GLAZE EARRINGS BROWN
3517,90056,43.51,4,4,92.0,CHUNKY CRACKED GLAZE NECKLACE IVORY
3518,90057,1311.3600000000001,1008,22,20.055555555555557,DIAMANTE RING ASSORTED IN BOX.
3519,90058A,123.12000000000002,324,7,31.142857142857142,CRYSTAL STUD EARRINGS CLEAR DISPLAY
3520,90058B,232.56000000000006,612,15,24.0,CRYSTAL STUD EARRINGS ASSORTED COL 
3521,90059A,74.53,45,27,14.153846153846153,DIAMANTE HAIR GRIP PACK/2 CRYSTAL
3522,90059B,26.519999999999996,16,10,41.44444444444444,DIAMANTE HAIR GRIP PACK/2 BLACK DIA
3523,90059C,24.789999999999992,15,10,37.3,DIAMANTE HAIR GRIP PACK/2 MONTANA
3524,90059D,41.44999999999999,25,19,19.263157894736842,DIAMANTE HAIR GRIP PACK/2 PERIDOT
3525,90059E,41.36999999999998,25,15,26.642857142857142,DIAMANTE HAIR GRIP PACK/2 RUBY
3526,90059F,34.68999999999999,21,14,23.785714285714285,DIAMANTE HAIR GRIP PACK/2 LT ROSE
3527,90060B,5.95,1,1,359.0,FIRE POLISHED GLASS NECKL GOLD
3528,90060D,17.85,3,3,122.66666666666667,FIRE POLISHED GLASS NECKL BRONZE
3529,90060F,35.160000000000004,6,6,61.833333333333336,FIRE POLISHED GLASS NECKL GREEN
3530,90062,558.03,44,26,18.45,CARNIVAL BRACELET
3531,90063A,102.0,12,8,37.625,WHITE VINT ART DECO CRYSTAL NECKLAC
3532,90063B,76.32,9,6,50.166666666666664,BLACK VINT ART DEC CRYSTAL NECKLACE
3533,90064A,38.699999999999996,10,6,50.166666666666664,WHITE VINTAGE CRYSTAL EARRINGS
3534,90064B,45.0,12,7,43.0,BLACK VINTAGE  CRYSTAL EARRINGS
3535,90065A,60.75,9,5,73.0,WHITE VINTAGE CRYSTAL BRACELET
3536,90065B,13.5,2,2,29.0,BLACK VINT ART DEC CRYSTAL BRACELET
3537,90067A,41.150000000000006,14,7,51.714285714285715,PINK VINTAGE VICTORIAN EARRINGS
3538,90067B,5.8,2,2,75.0,BROWN VINTAGE VICTORIAN EARRINGS
3539,90068,7.5,1,1,266.0,"RUBY GLASS NECKLACE 42"""
3540,90069,15.0,2,1,36.0,RUBY GLASS CLUSTER NECKLACE
3541,90070,122.64000000000003,20,14,28.0,RUBY GLASS CLUSTER BRACELET
3542,90071,54.61999999999996,44,33,11.65625,RUBY GLASS CLUSTER EARRINGS
3543,90072,83.42000000000002,21,14,25.5,RUBY DROP CHANDELIER EARRINGS
3544,90073,134.70000000000002,27,18,20.444444444444443,VINTAGE ENAMEL & CRYSTAL EARRINGS
3545,90074,37.239999999999995,4,3,122.66666666666667,BLACK DIAMOND CLUSTER NECKLACE
3546,90075,37.66,4,3,88.66666666666667,MONTANA DIAMOND CLUSTER NECKLACE
3547,90076,24.119999999999997,9,4,90.25,MONTANA DIAMOND CLUSTER EARRINGS
3548,90077,8.82,3,3,124.33333333333333,BLACK DIAMOND CLUSTER EARRINGS
3549,90078,15.0,2,1,361.0,PINK/WHITE GLASS DEMI CHOKER
3550,90079,49.760000000000005,10,4,82.75,VINTAGE ENAMEL & CRYSTAL NECKLACE
3551,90081A,74.25000000000001,15,8,46.5,LILY BROOCH AMETHYST COLOUR
3552,90081B,4.95,1,1,205.0,LILY BROOCH WHITE/SILVER COLOUR
3553,90081C,99.60000000000001,20,15,24.533333333333335,LILY BROOCH OLIVE COLOUR
3554,90082A,193.20000000000002,30,18,21.88235294117647,DIAMANTE BOW BROOCH GREEN COLOUR
3555,90082B,171.45,27,12,37.2,DIAMANTE BOW BROOCH RED COLOUR
3556,90082D,64.38,10,6,74.4,DIAMANTE BOW BROOCH BLACK COLOUR
3557,90083,23.469999999999995,25,9,23.77777777777778,CRYSTAL CZECH CROSS PHONE CHARM
3558,90084,0.85,1,1,278.0,PINK CRYSTAL GUITAR PHONE CHARM
3559,90085,36.75999999999999,34,10,36.8,CRYSTAL STILETTO PHONE CHARM
3560,90086,77.79,102,28,13.666666666666666,CRYSTAL FROG PHONE CHARM
3561,90087,61.46000000000001,107,25,15.291666666666666,CRYSTAL SEA HORSE PHONE CHARM
3562,90089,16.220000000000002,32,10,40.666666666666664,PINK CRYSTAL SKULL PHONE CHARM
3563,90092,1.66,1,1,331.0,BLUE CRYSTAL BOOT PHONE CHARM
3564,90093,28.57,52,10,40.55555555555556,CLEAR CRYSTAL STAR PHONE CHARM
3565,90094,35.7,14,13,28.53846153846154,NECKLACE+BRACELET SET FRUIT SALAD 
3566,90096,112.20999999999995,45,26,14.26923076923077,NECKLACE+BRACELET SET BLUE BLOSSOM
3567,90098,73.94999999999999,29,10,30.9,NECKLACE+BRACELET PINK BUTTERFLY
3568,90099,76.37999999999997,27,16,24.866666666666667,NECKLACE+BRACELET SET BLUE HIBISCUS
3569,90100,2.55,1,1,288.0,NECKLACE+BRACELET SET PINK DAISY
3570,90101,98.07000000000001,39,17,21.647058823529413,WHITE FRANGIPANI NECKLACE
3571,90102,8.5,10,1,185.0,WHITE FRANGIPANI HAIR CLIP
3572,90103,72.65999999999998,29,16,23.4,PURPLE FRANGIPANI NECKLACE
3573,90104,23.16,28,12,30.666666666666668,PURPLE FRANGIPANI HAIRCLIP
3574,90108,81.95999999999998,70,12,29.583333333333332,BLUE BLOSSOM HAIR CLIP
3575,90112,2.1,2,1,351.0,PINK DOLLY HAIR CLIPS
3576,90114,417.96,167,88,5.455882352941177,SUMMER DAISIES BAG CHARM
3577,90115,134.52999999999994,54,31,13.25,SUMMER BUTTERFLIES BAG CHARM
3578,90116,145.5199999999999,64,45,9.564102564102564,FRUIT SALAD BAG CHARM
3579,90118,74.63999999999999,30,19,18.72222222222222,PINK DAISY BAG CHARM
3580,90119,207.61000000000004,84,37,10.181818181818182,METALIC LEAVES BAG CHARMS
3581,90120A,29.73,7,3,122.0,PINK MURANO TWIST BRACELET
3582,90120B,164.12000000000003,39,15,24.733333333333334,BLUE MURANO TWIST BRACELET
3583,90120C,215.20000000000005,51,22,17.761904761904763,GREEN MURANO TWIST BRACELET
3584,90120D,41.790000000000006,10,5,72.2,WHITE MURANO TWIST BRACELET
3585,90122A,109.48000000000005,22,15,25.5,PINK CRYSTAL+GLASS BRACELET
3586,90122B,29.93,6,6,55.5,JADE CRYSTAL+GLASS BRACELET
3587,90122C,119.23000000000002,24,11,30.363636363636363,TURQUOISE CRYSTAL+GLASS BRACELET
3588,90123A,89.12,15,9,39.5,PINK HEART OF GLASS BRACELET
3589,90123B,53.42,9,5,66.8,TURQUOISE HEART OF GLASS BRACELET
3590,90123C,83.28999999999999,14,6,55.666666666666664,GREEN HEART OF GLASS BRACELET
3591,90123D,35.31,6,5,63.2,WHITE HEART OF GLASS BRACELET
3592,90124A,79.66000000000001,8,6,47.333333333333336,PINK MURANO TWIST NECKLACE
3593,90124B,119.89000000000001,12,11,37.3,BLUE MURANO TWIST NECKLACE
3594,90124C,109.53999999999999,11,8,32.75,GREEN MURANO TWIST NECKLACE
3595,90125A,106.23999999999998,115,10,36.0,PINK BERTIE GLASS BEAD BAG CHARM
3596,90125B,48.06,30,12,30.333333333333332,AQUA BERTIE GLASS BEAD BAG CHARM
3597,90125C,69.85,77,7,56.333333333333336,TURQUOISE BERTIE GLASS BEAD CHARM
3598,90125D,110.02999999999997,95,19,22.75,PURPLE BERTIE GLASS BEAD BAG CHARM
3599,90125E,21.049999999999997,11,10,33.9,AMBER BERTIE GLASS BEAD BAG CHARM
3600,90126A,3.36,1,1,361.0,PINK BERTIE MOBILE PHONE CHARM
3601,90126C,6.58,2,1,147.0,AMBER BERTIE MOBILE PHONE CHARM
3602,90127A,4.92,2,1,147.0,PINK BEADS+HAND PHONE CHARM
3603,90128A,7.43,3,2,182.5,PINK LEAVES AND BEADS PHONE CHARM
3604,90128B,3.76,2,2,185.5,BLUE LEAVES AND BEADS PHONE CHARM
3605,90128C,4.97,2,2,182.5,GREEN LEAVES AND BEADS PHONE CHARM
3606,90128D,4.97,2,2,182.5,PURPLE LEAVES AND BEADS PHONE CHAR
3607,90129A,82.97999999999998,45,20,20.72222222222222,PINK GLASS TASSLE BAG CHARM 
3608,90129B,121.38000000000002,57,20,19.63157894736842,TURQUOISE GLASS TASSLE BAG CHARM 
3609,90129C,79.76,35,16,23.0,GREEN GLASS TASSLE BAG CHARM
3610,90129D,33.440000000000005,14,7,52.57142857142857,AMBER GLASS TASSLE BAG CHARM
3611,90129E,77.03999999999999,42,14,26.285714285714285,PURPLE GLASS TASSLE BAG CHARM
3612,90129F,88.02999999999999,40,16,23.3125,RED GLASS TASSLE BAG CHARM
3613,90130A,17.5,6,6,28.4,WHITE STONE/CRYSTAL EARRINGS
3614,90130B,113.97000000000004,39,31,11.870967741935484,TURQ STONE/CRYSTAL EARRINGS
3615,90130C,40.94999999999999,14,13,28.307692307692307,GREEN STONE/CRYSTAL EARRINGS
3616,90130D,8.7,3,3,110.0,RED STONE/CRYSTAL EARRINGS
3617,90131,34.870000000000005,5,2,130.5,PINK/AMETHYST/GOLD NECKLACE
3618,90132,15.16,3,3,122.66666666666667,LIGHT TOPAZ TEAL/AQUA COL NECKLACE
3619,90133,94.43000000000002,19,13,27.615384615384617,TEAL/FUSCHIA COL BEAD NECKLACE
3620,90134,157.50000000000017,54,45,9.81578947368421,OLD ROSE COMBO BEAD NECKLACE
3621,90135,39.660000000000004,8,2,142.0,ORANGE/WHT/FUSCHIA STONES NECKLACE
3622,90135A,4.98,1,1,234.0,ORANGE/FUSCHIA STONES NECKLACE
3623,90136,29.849999999999998,3,2,179.5,PALE PINK/AMETHYST STONE NECKLACE
3624,90137,16.310000000000002,3,3,111.0,PINK COMBO MINI CRYSTALS NECKLACE
3625,90138,52.419999999999995,10,7,53.285714285714285,WHITE/PINK MINI CRYSTALS NECKLACE
3626,90140,15.120000000000001,2,2,184.0,PINK SWEETIE NECKLACE
3627,90141A,63.11,12,10,37.1,GREEN PENDANT TRIPLE SHELL NECKLACE
3628,90141B,44.86,9,5,73.6,IVORY PENDANT TRIPLE SHELL NECKLACE
3629,90141C,52.309999999999995,10,8,51.0,TURQ PENDANT TRIPLE SHELL NECKLACE
3630,90141D,20.36,4,2,165.5,ROSE PENDANT TRIPLE SHELL NECKLACE
3631,90141E,24.75,5,2,72.0,ORANGE PENDANT TRIPLE SHELL NECKLAC
3632,90142A,5.09,1,1,357.0,GREEN PENDANT SHELL NECKLACE
3633,90142D,49.64,10,4,88.5,MOP PENDANT SHELL NECKLACE
3634,90143,252.18000000000004,33,20,19.526315789473685,SILVER BRACELET W PASTEL FLOWER
3635,90144,67.35999999999999,18,14,25.5,SILVER DROP EARRINGS WITH FLOWER
3636,90145,167.99999999999997,28,18,20.61111111111111,SILVER HOOP EARRINGS WITH FLOWER
3637,90146,95.35,17,7,51.285714285714285,FINE SILVER NECKLACE W PASTEL FLOWE
3638,90147,324.00999999999993,32,23,15.826086956521738,CHUNKY SILVER NECKLACE PASTEL FLOWE
3639,90148,114.48,9,7,52.666666666666664,LONG SILVER NECKLACE PASTEL FLOWER
3640,90149,342.76000000000005,53,4,67.0,SILVER FLOWR PINK SHELL NECKLACE
3641,90151,68.0,8,4,92.75,SILVER/NATURAL SHELL NECKLACE
3642,90152A,28.759999999999998,5,5,70.2,SILVER/NAT SHELL NECKLACE W PENDANT
3643,90152B,11.46,2,2,185.5,BLUE/GREEN SHELL NECKLACE W PENDANT
3644,90152C,5.95,1,1,298.0,BLUE/NAT SHELL NECKLACE W PENDANT
3645,90154,421.75,57,5,71.4,LAZER CUT NECKLACE W PASTEL BEADS
3646,90155,67.62,9,7,48.285714285714285,RESIN NECKLACE W PASTEL BEADS
3647,90156,19.8,4,3,111.33333333333333,RESIN BRACELET W PASTEL BEADS
3648,90157,49.59,10,5,56.8,RIVIERA NECKLACE
3649,90158,224.12,45,35,11.5,ST TROPEZ NECKLACE
3650,90159,29.79,6,5,46.8,COTE D'AZURE NECKLACE
3651,90160A,264.94,38,15,24.133333333333333,PURPLE BOUDICCA LARGE BRACELET
3652,90160B,209.73000000000002,30,12,30.166666666666668,RED BOUDICCA LARGE BRACELET
3653,90160C,377.0399999999999,54,26,14.153846153846153,TURQ+RED BOUDICCA LARGE BRACELET
3654,90160D,264.7,38,12,30.166666666666668,PINK BOUDICCA LARGE BRACELET
3655,90161A,119.91000000000004,24,21,18.65,ANT COPPER RED BOUDICCA BRACELET
3656,90161B,377.88000000000005,76,37,10.657142857142857,ANT COPPER TURQ BOUDICCA BRACELET
3657,90161C,412.74000000000007,83,50,7.76595744680851,ANT COPPER LIME BOUDICCA BRACELET
3658,90161D,318.89,64,34,11.870967741935484,ANT COPPER PINK BOUDICCA BRACELET
3659,90162A,17.700000000000003,6,1,32.0,ANT SILVER TURQUOISE BOUDICCA RING
3660,90162B,79.65,27,10,36.9,ANT SILVER LIME GREEN BOUDICCA RING
3661,90162C,41.30000000000001,14,7,51.57142857142857,ANT SILVER FUSCHIA BOUDICCA RING
3662,90162D,29.500000000000004,10,5,73.8,ANT SILVER PURPLE BOUDICCA RING
3663,90163A,90.32,12,9,37.55555555555556,PINK ROSEBUD & PEARL NECKLACE
3664,90163B,52.72,7,5,67.6,WHITE ROSEBUD & PEARL NECKLACE
3665,90164A,130.67000000000002,27,14,25.785714285714285,PINK ROSEBUD PEARL BRACELET
3666,90164B,140.98,38,15,24.066666666666666,WHITE  ROSEBUD PEARL BRACELET
3667,90165A,39.97999999999999,16,15,25.5,PINK ROSEBUD PEARL EARRINGS
3668,90165B,47.429999999999986,19,18,19.833333333333332,WHITE ROSEBUD  PEARL EARRINGS
3669,90166,88.04000000000002,21,15,24.866666666666667,PINK & WHITE ROSEBUD RING
3670,90167,8.5,10,1,369.0,BEADED LOVE HEART JEWELLERY SET
3671,90168,52.559999999999995,18,12,30.583333333333332,2 DAISIES HAIR COMB
3672,90169,47.83999999999999,19,11,36.7,DAISY HAIR COMB
3673,90170,140.3300000000001,85,37,11.838709677419354,DAISY HAIR BAND
3674,90173,120.34000000000003,32,17,24.866666666666667,PAIR BUTTERFLY HAIR CLIPS
3675,90174,95.42,38,21,17.38095238095238,BUTTERFLY HAIR BAND
3676,90175A,245.63000000000008,27,25,17.571428571428573,WHITE GLASS CHUNKY CHARM BRACELET
3677,90175B,91.68,10,9,40.888888888888886,PINK GLASS CHUNKY CHARM BRACELET
3678,90175C,80.55,9,6,62.0,BLUE GLASS CHUNKY CHARM BRACELET
3679,90175D,210.04000000000005,23,20,18.35,TIGRIS EYE CHUNKY CHARM BRACELET
3680,90176A,22.48,3,2,142.0,CLASSIC DIAMANTE NECKLACE JET
3681,90176B,30.12,4,3,118.0,DIAMANTE NECKLACE BLACK 
3682,90176C,23.32,3,2,142.0,DIAMANTE NECKLACE
3683,90176D,52.5,7,4,41.5,DIAMANTE NECKLACE PURPLE
3684,90176E,29.98,4,3,36.333333333333336,DIAMANTE NECKLACE GREEN
3685,90177A,40.9,14,9,31.555555555555557,CLASSIC DIAMANTE EARRINGS JET
3686,90177B,41.01,14,7,59.5,DROP DIAMANTE EARRINGS BLACK DIAMON
3687,90177C,76.23000000000002,26,14,26.642857142857142,DROP DIAMANTE EARRINGS CRYSTAL
3688,90177D,73.53000000000003,25,14,28.307692307692307,DROP DIAMANTE EARRINGS PURPLE
3689,90177E,41.08,14,9,41.44444444444444,DROP DIAMANTE EARRINGS GREEN
3690,90178A,95.25,8,8,46.5,AMBER CHUNKY GLASS+BEAD NECKLACE
3691,90178B,11.95,1,1,357.0,PURPLE CHUNKY GLASS+BEAD NECKLACE
3692,90179A,35.31,6,5,71.8,AMBER FINE BEAD NECKLACE W TASSEL
3693,90179B,17.59,3,3,5.666666666666667,PURPLE FINE BEAD NECKLACE W TASSEL
3694,90179C,35.44,6,6,61.333333333333336,BLACK FINE BEAD NECKLACE W TASSEL
3695,90180A,127.24000000000001,17,9,41.333333333333336,BLACK+WHITE NECKLACE W TASSEL
3696,90180B,49.81,5,5,59.6,PURPLE AMETHYST NECKLACE W TASSEL
3697,90181A,64.03999999999999,7,7,47.57142857142857,AMBER GLASS/SHELL/PEARL NECKLACE
3698,90181B,137.63000000000002,15,14,26.642857142857142,AMETHYST GLASS/SHELL/PEARL NECKLACE
3699,90181C,9.15,1,1,235.0,BLACK GLASS/SHELL/PEARL NECKLACE
3700,90182A,23.199999999999996,8,8,20.571428571428573,AMBER 3 BEAD DROP EARRINGS
3701,90182B,14.5,5,5,52.4,AMETHYST 3 BEAD DROP EARRINGS
3702,90182C,40.96,14,9,37.44444444444444,BLACK 3 BEAD DROP EARRINGS
3703,90183A,117.24000000000004,40,23,16.727272727272727,AMBER DROP EARRINGS W LONG BEADS
3704,90183B,61.079999999999984,21,17,21.647058823529413,AMETHYST DROP EARRINGS W LONG BEADS
3705,90183C,29.049999999999994,10,10,31.5,BLACK DROP EARRINGS W LONG BEADS
3706,90184A,117.73000000000003,13,9,45.75,AMBER CHUNKY BEAD BRACELET W STRAP
3707,90184B,297.93999999999994,33,21,18.3,AMETHYST CHUNKY BEAD BRACELET W STR
3708,90184C,199.67000000000002,22,18,20.444444444444443,BLACK CHUNKY BEAD BRACELET W STRAP
3709,90185A,131.03000000000003,31,13,28.307692307692307,AMBER DIAMANTE EXPANDABLE RING
3710,90185B,97.02000000000001,23,12,33.81818181818182,AMETHYST DIAMANTE EXPANDABLE RING
3711,90185C,110.09000000000002,26,10,37.3,BLACK DIAMANTE EXPANDABLE RING
3712,90185D,148.63000000000002,35,11,41.0,CRYSTAL DIAMANTE EXPANDABLE RING
3713,90186A,35.11,12,10,41.333333333333336,AMETHYST HOOP EARRING FLORAL LEAF
3714,90186B,64.58,22,15,26.214285714285715,CRYSTAL HOOP EARRING FLORAL LEAF
3715,90187A,3.32,1,1,284.0,BLUE DROP EARRINGS W BEAD CLUSTER
3716,90187B,40.03,12,8,45.875,GREEN DROP EARRINGS W BEAD CLUSTER
3717,90188,25.130000000000003,10,8,52.142857142857146,DROP EARRINGS W FLOWER & LEAF
3718,90189A,15.0,2,2,30.5,SILVER 2 STRAND NECKLACE-LEAF CHARM
3719,90190A,46.76,16,10,36.77777777777778,SILVER/CRYSTAL DROP EARRINGS W LEAF
3720,90190B,38.18,13,7,51.57142857142857,GOLD/AMBER DROP EARRINGS W LEAF
3721,90190C,58.429999999999986,20,19,19.63157894736842,SILVER/AMETHYST DROP EARRINGS LEAF
3722,90191,163.82000000000002,26,10,32.6,SILVER LARIAT 40CM
3723,90192,209.1,42,25,15.541666666666666,JADE DROP EARRINGS W FILIGREE
3724,90194,67.87,16,10,41.44444444444444,SILVER LARIAT BLACK STONE EARRINGS
3725,90195A,122.84000000000002,19,10,41.333333333333336,PURPLE GEMSTONE BRACELET
3726,90195B,29.98,4,4,93.0,BLACK GEMSTONE BRACELET
3727,90196A,102.0,8,5,74.4,PURPLE GEMSTONE NECKLACE 45CM
3728,90196B,63.480000000000004,5,5,74.2,BLACK GEMSTONE NECKLACE 45CM
3729,90197B,174.73,35,27,14.28,BLACK GLASS BRACELET W HEART CHARMS
3730,90198A,315.73,75,44,9.41025641025641,VINTAGE ROSE BEAD BRACELET RASPBERR
3731,90198B,152.40000000000003,36,17,21.823529411764707,VINTAGE ROSE BEAD BRACELET BLACK
3732,90199A,69.63000000000001,11,6,62.0,5 STRAND GLASS NECKLACE BLACK
3733,90199B,56.59,9,8,46.375,5 STRAND GLASS NECKLACE AMETHYST
3734,90199C,126.64,20,13,41.44444444444444,5 STRAND GLASS NECKLACE CRYSTAL
3735,90199D,37.620000000000005,6,6,59.5,5 STRAND GLASS NECKLACE AMBER
3736,90200A,328.44,78,50,8.477272727272727,PURPLE SWEETHEART BRACELET
3737,90200B,392.8299999999997,93,47,8.108695652173912,BLACK SWEETHEART BRACELET
3738,90200C,211.43000000000004,50,27,17.761904761904763,BLUE SWEETHEART BRACELET
3739,90200D,729.5699999999995,176,79,5.920634920634921,PINK SWEETHEART BRACELET
3740,90200E,423.4099999999998,103,44,9.0,GREEN SWEETHEART BRACELET
3741,90201A,202.51000000000005,69,28,13.222222222222221,PURPLE ENAMEL FLOWER RING
3742,90201B,252.90000000000006,86,23,16.727272727272727,BLACK ENAMEL FLOWER RING
3743,90201C,185.42000000000004,63,21,19.157894736842106,RED ENAMEL FLOWER RING
3744,90201D,225.84000000000003,77,31,12.2,GREEN ENAMEL FLOWER RING
3745,90202A,64.27999999999999,22,15,27.46153846153846,PURPLE ENAMEL FLOWER HAIR TIE
3746,90202B,49.64999999999999,17,10,32.3,WHITE ENAMEL FLOWER HAIR TIE
3747,90202C,58.709999999999994,20,14,28.23076923076923,GREEN ENAMEL FLOWER HAIR TIE
3748,90202D,64.46000000000001,22,11,32.45454545454545,PINK ENAMEL FLOWER HAIR TIE
3749,90204,96.85999999999997,29,18,21.88235294117647,PAIR OF ENAMEL BUTTERFLY HAIRCLIP
3750,90205A,51.50999999999999,31,16,23.1875,LARGE MINT DIAMANTE HAIRSLIDE
3751,90205C,48.20999999999999,29,15,23.4,LARGE CRYSTAL DIAMANTE HAIRSLIDE
3752,90206A,59.80000000000001,12,9,44.625,GOLD DIAMANTE STAR BROOCH
